,STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
2022-07-04 02:00:00,403,2022070402,3,18.5,80,eor
2022-07-04 03:00:00,403,2022070403,3,17.1,92,eor
2022-07-04 04:00:00,403,2022070404,3,16.8,95,eor
2022-07-04 05:00:00,403,2022070405,3,17,94,eor
2022-07-04 06:00:00,403,2022070406,3,17.8,83,eor
2022-07-04 07:00:00,403,2022070407,3,19,63,eor
2022-07-04 08:00:00,403,2022070408,3,19.2,59,eor
2022-07-04 09:00:00,403,2022070409,3,20.3,56,eor
2022-07-04 10:00:00,403,2022070410,3,21.8,47,eor
2022-07-04 11:00:00,403,2022070411,3,22.1,46,eor
2022-07-04 12:00:00,403,2022070412,3,22.9,43,eor
2022-07-04 13:00:00,403,2022070413,3,24.3,39,eor
2022-07-04 14:00:00,403,2022070414,3,24.1,35,eor
2022-07-04 15:00:00,403,2022070415,3,24.4,34,eor
2022-07-04 16:00:00,403,2022070416,3,24.5,35,eor
2022-07-04 17:00:00,403,2022070417,3,23.9,34,eor
2022-07-04 18:00:00,403,2022070418,3,23.6,34,eor
2022-07-04 19:00:00,403,2022070419,3,22,38,eor
2022-07-04 20:00:00,403,2022070420,3,18.4,50,eor
2022-07-04 21:00:00,403,2022070421,3,16.4,57,eor
2022-07-04 22:00:00,403,2022070422,3,15.3,66,eor
2022-07-04 23:00:00,403,2022070423,3,14.2,74,eor
2022-07-05 00:00:00,403,2022070500,3,13.7,82,eor
2022-07-05 01:00:00,403,2022070501,3,13.1,86,eor
2022-07-05 02:00:00,403,2022070502,3,15,74,eor
2022-07-05 03:00:00,403,2022070503,3,14.1,79,eor
2022-07-05 04:00:00,403,2022070504,3,15.1,77,eor
2022-07-05 05:00:00,403,2022070505,3,16.5,71,eor
2022-07-05 06:00:00,403,2022070506,3,17.7,59,eor
2022-07-05 07:00:00,403,2022070507,3,19.1,56,eor
2022-07-05 08:00:00,403,2022070508,3,20.4,47,eor
2022-07-05 09:00:00,403,2022070509,3,21.6,43,eor
2022-07-05 10:00:00,403,2022070510,3,22.2,43,eor
2022-07-05 11:00:00,403,2022070511,3,22.8,39,eor
2022-07-05 12:00:00,403,2022070512,3,23,39,eor
2022-07-05 13:00:00,403,2022070513,3,23.6,36,eor
2022-07-05 14:00:00,403,2022070514,3,23.5,36,eor
2022-07-05 15:00:00,403,2022070515,3,24.1,35,eor
2022-07-05 16:00:00,403,2022070516,3,23.8,35,eor
2022-07-05 17:00:00,403,2022070517,3,23.6,35,eor
2022-07-05 18:00:00,403,2022070518,3,22.5,34,eor
2022-07-05 19:00:00,403,2022070519,3,21.7,35,eor
2022-07-05 20:00:00,403,2022070520,3,19.9,37,eor
2022-07-05 21:00:00,403,2022070521,3,16.7,47,eor
2022-07-05 22:00:00,403,2022070522,3,16.3,56,eor
2022-07-05 23:00:00,403,2022070523,3,17.6,50,eor
2022-07-06 00:00:00,403,2022070600,3,16.6,54,eor
2022-07-06 01:00:00,403,2022070601,3,15.7,59,eor
2022-07-06 02:00:00,403,2022070602,3,15.3,63,eor
2022-07-06 03:00:00,403,2022070603,3,14.9,71,eor
2022-07-06 04:00:00,403,2022070604,3,14.5,75,eor
2022-07-06 05:00:00,403,2022070605,3,15.2,72,eor
2022-07-06 06:00:00,403,2022070606,3,15.9,68,eor
2022-07-06 07:00:00,403,2022070607,3,16.3,65,eor
2022-07-06 08:00:00,403,2022070608,3,18,54,eor
2022-07-06 09:00:00,403,2022070609,3,17.9,52,eor
2022-07-06 10:00:00,403,2022070610,3,18.5,47,eor
2022-07-06 11:00:00,403,2022070611,3,18.9,47,eor
2022-07-06 12:00:00,403,2022070612,3,18.8,45,eor
2022-07-06 13:00:00,403,2022070613,3,19.3,47,eor
2022-07-06 14:00:00,403,2022070614,3,19.3,46,eor
2022-07-06 15:00:00,403,2022070615,3,18.8,47,eor
2022-07-06 16:00:00,403,2022070616,3,18.9,47,eor
2022-07-06 17:00:00,403,2022070617,3,18.6,47,eor
2022-07-06 18:00:00,403,2022070618,3,18.4,48,eor
2022-07-06 19:00:00,403,2022070619,3,17.9,50,eor
2022-07-06 20:00:00,403,2022070620,3,16.7,54,eor
2022-07-06 21:00:00,403,2022070621,3,14.5,68,eor
2022-07-06 22:00:00,403,2022070622,3,13.1,79,eor
2022-07-06 23:00:00,403,2022070623,3,13.1,77,eor
2022-07-07 00:00:00,403,2022070700,3,14.3,67,eor
2022-07-07 01:00:00,403,2022070701,3,14.5,65,eor
2022-07-07 02:00:00,403,2022070702,3,13.9,79,eor
2022-07-07 03:00:00,403,2022070703,3,12.8,94,eor
2022-07-07 04:00:00,403,2022070704,3,12.4,97,eor
2022-07-07 05:00:00,403,2022070705,3,12.5,98,eor
2022-07-07 06:00:00,403,2022070706,3,12.8,98,eor
2022-07-07 07:00:00,403,2022070707,3,13.1,98,eor
2022-07-07 08:00:00,403,2022070708,3,13.6,98,eor
2022-07-07 09:00:00,403,2022070709,3,14.1,98,eor
2022-07-07 10:00:00,403,2022070710,3,15.1,95,eor
2022-07-07 11:00:00,403,2022070711,3,15.7,94,eor
2022-07-07 12:00:00,403,2022070712,3,16.1,94,eor
2022-07-07 13:00:00,403,2022070713,3,18.2,82,eor
2022-07-07 14:00:00,403,2022070714,3,19.5,74,eor
2022-07-07 15:00:00,403,2022070715,3,18.7,79,eor
2022-07-07 16:00:00,403,2022070716,3,18.7,86,eor
2022-07-07 17:00:00,403,2022070717,3,18.4,87,eor
2022-07-07 18:00:00,403,2022070718,3,17.4,90,eor
2022-07-07 19:00:00,403,2022070719,3,15.4,95,eor
2022-07-07 20:00:00,403,2022070720,3,14.8,96,eor
2022-07-07 21:00:00,403,2022070721,3,14.9,96,eor
2022-07-07 22:00:00,403,2022070722,3,14.7,89,eor
2022-07-07 23:00:00,403,2022070723,3,14,86,eor
2022-07-08 00:00:00,403,2022070800,3,14.1,85,eor
2022-07-08 01:00:00,403,2022070801,3,13.9,86,eor
2022-07-08 02:00:00,403,2022070802,3,14.2,87,eor
2022-07-08 03:00:00,403,2022070803,3,14.5,87,eor
2022-07-08 04:00:00,403,2022070804,3,14.5,87,eor
2022-07-08 05:00:00,403,2022070805,3,14.6,87,eor
2022-07-08 06:00:00,403,2022070806,3,14.1,86,eor
2022-07-08 07:00:00,403,2022070807,3,14.1,83,eor
2022-07-08 08:00:00,403,2022070808,3,14.7,76,eor
2022-07-08 09:00:00,403,2022070809,3,15.9,67,eor
2022-07-08 10:00:00,403,2022070810,3,15.8,68,eor
2022-07-08 11:00:00,403,2022070811,3,17.4,59,eor
2022-07-08 12:00:00,403,2022070812,3,19.6,47,eor
2022-07-08 13:00:00,403,2022070813,3,19.6,50,eor
2022-07-08 14:00:00,403,2022070814,3,18.8,53,eor
2022-07-08 15:00:00,403,2022070815,3,18.1,62,eor
2022-07-08 16:00:00,403,2022070816,3,18.8,63,eor
2022-07-08 17:00:00,403,2022070817,3,19.7,60,eor
2022-07-08 18:00:00,403,2022070818,3,19.8,60,eor
2022-07-08 19:00:00,403,2022070819,3,19.2,59,eor
2022-07-08 20:00:00,403,2022070820,3,18.5,61,eor
2022-07-08 21:00:00,403,2022070821,3,17.5,63,eor
2022-07-08 22:00:00,403,2022070822,3,16.5,68,eor
2022-07-08 23:00:00,403,2022070823,3,15.7,71,eor
2022-07-09 00:00:00,403,2022070900,3,14.8,74,eor
2022-07-09 01:00:00,403,2022070901,3,13.7,78,eor
2022-07-09 02:00:00,403,2022070902,3,12.8,86,eor
2022-07-09 03:00:00,403,2022070903,3,12.9,86,eor
2022-07-09 04:00:00,403,2022070904,3,13.1,86,eor
2022-07-09 05:00:00,403,2022070905,3,13.6,83,eor
2022-07-09 06:00:00,403,2022070906,3,14.4,82,eor
2022-07-09 07:00:00,403,2022070907,3,15.2,78,eor
2022-07-09 08:00:00,403,2022070908,3,16.4,74,eor
2022-07-09 09:00:00,403,2022070909,3,17,74,eor
2022-07-09 10:00:00,403,2022070910,3,15.8,84,eor
2022-07-09 11:00:00,403,2022070911,3,18.3,71,eor
2022-07-09 12:00:00,403,2022070912,3,19.8,62,eor
2022-07-09 13:00:00,403,2022070913,3,18.6,67,eor
2022-07-09 14:00:00,403,2022070914,3,17.6,86,eor
2022-07-09 15:00:00,403,2022070915,3,18.5,78,eor
2022-07-09 16:00:00,403,2022070916,3,19,69,eor
2022-07-09 17:00:00,403,2022070917,3,19.5,66,eor
2022-07-09 18:00:00,403,2022070918,3,19.3,66,eor
2022-07-09 19:00:00,403,2022070919,3,17.8,68,eor
2022-07-09 20:00:00,403,2022070920,3,18,58,eor
2022-07-09 21:00:00,403,2022070921,3,16.7,54,eor
2022-07-09 22:00:00,403,2022070922,3,14.9,60,eor
2022-07-09 23:00:00,403,2022070923,3,13.8,66,eor
2022-07-10 00:00:00,403,2022071000,3,13.8,67,eor
2022-07-10 01:00:00,403,2022071001,3,14,67,eor
2022-07-10 02:00:00,403,2022071002,3,13.6,71,eor
2022-07-10 03:00:00,403,2022071003,3,13.3,71,eor
2022-07-10 04:00:00,403,2022071004,3,12.9,75,eor
2022-07-10 05:00:00,403,2022071005,3,13.1,76,eor
2022-07-10 06:00:00,403,2022071006,3,13.7,75,eor
2022-07-10 07:00:00,403,2022071007,3,14.2,71,eor
2022-07-10 08:00:00,403,2022071008,3,16.3,59,eor
2022-07-10 09:00:00,403,2022071009,3,15.6,61,eor
2022-07-10 10:00:00,403,2022071010,3,16.2,56,eor
2022-07-10 11:00:00,403,2022071011,3,17,52,eor
2022-07-10 12:00:00,403,2022071012,3,16.9,53,eor
2022-07-10 13:00:00,403,2022071013,3,17.7,49,eor
2022-07-10 14:00:00,403,2022071014,3,19.1,46,eor
2022-07-10 15:00:00,403,2022071015,3,19.3,44,eor
2022-07-10 16:00:00,403,2022071016,3,19.4,43,eor
2022-07-10 17:00:00,403,2022071017,3,19,44,eor
2022-07-10 18:00:00,403,2022071018,3,18.6,45,eor
2022-07-10 19:00:00,403,2022071019,3,17.9,47,eor
2022-07-10 20:00:00,403,2022071020,3,16.8,51,eor
2022-07-10 21:00:00,403,2022071021,3,15.1,58,eor
2022-07-10 22:00:00,403,2022071022,3,13.7,64,eor
2022-07-10 23:00:00,403,2022071023,3,14.3,67,eor
2022-07-11 00:00:00,403,2022071100,3,14.4,68,eor
2022-07-11 01:00:00,403,2022071101,3,13.3,71,eor
2022-07-11 02:00:00,403,2022071102,3,12,78,eor
2022-07-11 03:00:00,403,2022071103,3,11.2,84,eor
2022-07-11 04:00:00,403,2022071104,3,11.1,86,eor
2022-07-11 05:00:00,403,2022071105,3,11.9,83,eor
2022-07-11 06:00:00,403,2022071106,3,13.1,81,eor
2022-07-11 07:00:00,403,2022071107,3,14.9,75,eor
2022-07-11 08:00:00,403,2022071108,3,16.4,70,eor
2022-07-11 09:00:00,403,2022071109,3,18,61,eor
2022-07-11 10:00:00,403,2022071110,3,19.2,59,eor
2022-07-11 11:00:00,403,2022071111,3,19.4,53,eor
2022-07-11 12:00:00,403,2022071112,3,21,46,eor
2022-07-11 13:00:00,403,2022071113,3,21.9,43,eor
2022-07-11 14:00:00,403,2022071114,3,21.5,42,eor
2022-07-11 15:00:00,403,2022071115,3,23.4,39,eor
2022-07-11 16:00:00,403,2022071116,3,22.7,40,eor
2022-07-11 17:00:00,403,2022071117,3,22.5,40,eor
2022-07-11 18:00:00,403,2022071118,3,21.8,41,eor
2022-07-11 19:00:00,403,2022071119,3,20.9,43,eor
2022-07-11 20:00:00,403,2022071120,3,18.6,51,eor
2022-07-11 21:00:00,403,2022071121,3,16,64,eor
2022-07-11 22:00:00,403,2022071122,3,14.4,75,eor
2022-07-11 23:00:00,403,2022071123,3,13.6,83,eor
2022-07-12 00:00:00,403,2022071200,3,13.3,85,eor
2022-07-12 01:00:00,403,2022071201,3,12.5,87,eor
2022-07-12 02:00:00,403,2022071202,3,12.1,89,eor
2022-07-12 03:00:00,403,2022071203,3,11,94,eor
2022-07-12 04:00:00,403,2022071204,3,11.9,90,eor
2022-07-12 05:00:00,403,2022071205,3,13.8,78,eor
2022-07-12 06:00:00,403,2022071206,3,15.7,66,eor
2022-07-12 07:00:00,403,2022071207,3,18.1,55,eor
2022-07-12 08:00:00,403,2022071208,3,20.4,49,eor
2022-07-12 09:00:00,403,2022071209,3,21.5,44,eor
2022-07-12 10:00:00,403,2022071210,3,22.9,41,eor
2022-07-12 11:00:00,403,2022071211,3,23.3,40,eor
2022-07-12 12:00:00,403,2022071212,3,24.7,39,eor
2022-07-12 13:00:00,403,2022071213,3,25.1,39,eor
2022-07-12 14:00:00,403,2022071214,3,25.7,39,eor
2022-07-12 15:00:00,403,2022071215,3,25.9,38,eor
2022-07-12 16:00:00,403,2022071216,3,25.9,37,eor
2022-07-12 17:00:00,403,2022071217,3,26,37,eor
2022-07-12 18:00:00,403,2022071218,3,25.4,39,eor
2022-07-12 19:00:00,403,2022071219,3,24.2,40,eor
2022-07-12 20:00:00,403,2022071220,3,21.7,43,eor
2022-07-12 21:00:00,403,2022071221,3,19,53,eor
2022-07-12 22:00:00,403,2022071222,3,17,66,eor
2022-07-12 23:00:00,403,2022071223,3,15.4,75,eor
2022-07-13 00:00:00,403,2022071300,3,14.5,81,eor
2022-07-13 01:00:00,403,2022071301,3,14.8,84,eor
2022-07-13 02:00:00,403,2022071302,3,15.7,82,eor
2022-07-13 03:00:00,403,2022071303,3,16.2,81,eor
2022-07-13 04:00:00,403,2022071304,3,16.6,81,eor
2022-07-13 05:00:00,403,2022071305,3,17.6,77,eor
2022-07-13 06:00:00,403,2022071306,3,18.8,73,eor
2022-07-13 07:00:00,403,2022071307,3,20.6,68,eor
2022-07-13 08:00:00,403,2022071308,3,22.6,59,eor
2022-07-13 09:00:00,403,2022071309,3,24.8,43,eor
2022-07-13 10:00:00,403,2022071310,3,26.2,40,eor
2022-07-13 11:00:00,403,2022071311,3,26.9,39,eor
2022-07-13 12:00:00,403,2022071312,3,27.1,35,eor
2022-07-13 13:00:00,403,2022071313,3,28,31,eor
2022-07-13 14:00:00,403,2022071314,3,27.9,31,eor
2022-07-13 15:00:00,403,2022071315,3,29.3,29,eor
2022-07-13 16:00:00,403,2022071316,3,29.9,29,eor
2022-07-13 17:00:00,403,2022071317,3,29.2,31,eor
2022-07-13 18:00:00,403,2022071318,3,28.1,33,eor
2022-07-13 19:00:00,403,2022071319,3,27.2,36,eor
2022-07-13 20:00:00,403,2022071320,3,25.8,40,eor
2022-07-13 21:00:00,403,2022071321,3,24.3,42,eor
2022-07-13 22:00:00,403,2022071322,3,23.1,45,eor
2022-07-13 23:00:00,403,2022071323,3,21.8,50,eor
2022-07-14 00:00:00,403,2022071400,3,20.4,55,eor
2022-07-14 01:00:00,403,2022071401,3,19,63,eor
2022-07-14 02:00:00,403,2022071402,3,17.8,71,eor
2022-07-14 03:00:00,403,2022071403,3,16.6,74,eor
2022-07-14 04:00:00,403,2022071404,3,15.4,76,eor
2022-07-14 05:00:00,403,2022071405,3,15.1,77,eor
2022-07-14 06:00:00,403,2022071406,3,15.6,76,eor
2022-07-14 07:00:00,403,2022071407,3,16.6,70,eor
2022-07-14 08:00:00,403,2022071408,3,17.6,61,eor
2022-07-14 09:00:00,403,2022071409,3,19.1,54,eor
2022-07-14 10:00:00,403,2022071410,3,20.1,47,eor
2022-07-14 11:00:00,403,2022071411,3,21.4,42,eor
2022-07-14 12:00:00,403,2022071412,3,21.8,38,eor
2022-07-14 13:00:00,403,2022071413,3,23.1,37,eor
2022-07-14 14:00:00,403,2022071414,3,23.5,35,eor
2022-07-14 15:00:00,403,2022071415,3,22.8,34,eor
2022-07-14 16:00:00,403,2022071416,3,22,35,eor
2022-07-14 17:00:00,403,2022071417,3,21.9,37,eor
2022-07-14 18:00:00,403,2022071418,3,20.7,40,eor
2022-07-14 19:00:00,403,2022071419,3,19.7,42,eor
2022-07-14 20:00:00,403,2022071420,3,18.8,46,eor
2022-07-14 21:00:00,403,2022071421,3,17.7,50,eor
2022-07-14 22:00:00,403,2022071422,3,16,59,eor
2022-07-14 23:00:00,403,2022071423,3,14.6,66,eor
2022-07-15 00:00:00,403,2022071500,3,13.8,71,eor
2022-07-15 01:00:00,403,2022071501,3,13.1,76,eor
2022-07-15 02:00:00,403,2022071502,3,12.8,79,eor
2022-07-15 03:00:00,403,2022071503,3,12.2,82,eor
2022-07-15 04:00:00,403,2022071504,3,12.3,84,eor
2022-07-15 05:00:00,403,2022071505,3,12.9,84,eor
2022-07-15 06:00:00,403,2022071506,3,14.1,79,eor
2022-07-15 07:00:00,403,2022071507,3,14.9,65,eor
2022-07-15 08:00:00,403,2022071508,3,16,56,eor
2022-07-15 09:00:00,403,2022071509,3,16,51,eor
2022-07-15 10:00:00,403,2022071510,3,17.1,48,eor
2022-07-15 11:00:00,403,2022071511,3,17.3,47,eor
2022-07-15 12:00:00,403,2022071512,3,17.9,43,eor
2022-07-15 13:00:00,403,2022071513,3,18.6,42,eor
2022-07-15 14:00:00,403,2022071514,3,19.1,42,eor
2022-07-15 15:00:00,403,2022071515,3,19.6,41,eor
2022-07-15 16:00:00,403,2022071516,3,19.5,40,eor
2022-07-15 17:00:00,403,2022071517,3,19.4,40,eor
2022-07-15 18:00:00,403,2022071518,3,19.1,42,eor
2022-07-15 19:00:00,403,2022071519,3,18.5,43,eor
2022-07-15 20:00:00,403,2022071520,3,17.6,47,eor
2022-07-15 21:00:00,403,2022071521,3,16.7,49,eor
2022-07-15 22:00:00,403,2022071522,3,16.2,53,eor
2022-07-15 23:00:00,403,2022071523,3,15.9,61,eor
2022-07-16 00:00:00,403,2022071600,3,15.6,63,eor
2022-07-16 01:00:00,403,2022071601,3,15.5,66,eor
2022-07-16 02:00:00,403,2022071602,3,14.9,69,eor
2022-07-16 03:00:00,403,2022071603,3,14.5,70,eor
2022-07-16 04:00:00,403,2022071604,3,14.3,70,eor
2022-07-16 05:00:00,403,2022071605,3,14.7,70,eor
2022-07-16 06:00:00,403,2022071606,3,16.2,64,eor
2022-07-16 07:00:00,403,2022071607,3,14,88,eor
2022-07-16 08:00:00,403,2022071608,3,15.3,88,eor
2022-07-16 09:00:00,403,2022071609,3,17.3,64,eor
2022-07-16 10:00:00,403,2022071610,3,18.8,53,eor
2022-07-16 11:00:00,403,2022071611,3,18.3,47,eor
2022-07-16 12:00:00,403,2022071612,3,20.2,40,eor
2022-07-16 13:00:00,403,2022071613,3,20.2,36,eor
2022-07-16 14:00:00,403,2022071614,3,20.7,34,eor
2022-07-16 15:00:00,403,2022071615,3,20.9,34,eor
2022-07-16 16:00:00,403,2022071616,3,20.8,34,eor
2022-07-16 17:00:00,403,2022071617,3,21,35,eor
2022-07-16 18:00:00,403,2022071618,3,20.1,37,eor
2022-07-16 19:00:00,403,2022071619,3,19.1,39,eor
2022-07-16 20:00:00,403,2022071620,3,17.6,43,eor
2022-07-16 21:00:00,403,2022071621,3,16.4,48,eor
2022-07-16 22:00:00,403,2022071622,3,15.3,53,eor
2022-07-16 23:00:00,403,2022071623,3,13.8,59,eor
2022-07-17 00:00:00,403,2022071700,3,12.8,65,eor
2022-07-17 01:00:00,403,2022071701,3,11.8,70,eor
2022-07-17 02:00:00,403,2022071702,3,10.5,82,eor
2022-07-17 03:00:00,403,2022071703,3,10.8,81,eor
2022-07-17 04:00:00,403,2022071704,3,10.5,84,eor
2022-07-17 05:00:00,403,2022071705,3,11.9,81,eor
2022-07-17 06:00:00,403,2022071706,3,13.9,74,eor
2022-07-17 07:00:00,403,2022071707,3,15,65,eor
2022-07-17 08:00:00,403,2022071708,3,15,63,eor
2022-07-17 09:00:00,403,2022071709,3,16.2,58,eor
2022-07-17 10:00:00,403,2022071710,3,16.3,58,eor
2022-07-17 11:00:00,403,2022071711,3,18.2,55,eor
2022-07-17 12:00:00,403,2022071712,3,19.1,50,eor
2022-07-17 13:00:00,403,2022071713,3,21.2,46,eor
2022-07-17 14:00:00,403,2022071714,3,21.5,41,eor
2022-07-17 15:00:00,403,2022071715,3,22.3,39,eor
2022-07-17 16:00:00,403,2022071716,3,23.1,37,eor
2022-07-17 17:00:00,403,2022071717,3,22.8,37,eor
2022-07-17 18:00:00,403,2022071718,3,22.5,39,eor
2022-07-17 19:00:00,403,2022071719,3,20.8,43,eor
2022-07-17 20:00:00,403,2022071720,3,17.6,55,eor
2022-07-17 21:00:00,403,2022071721,3,15.6,67,eor
2022-07-17 22:00:00,403,2022071722,3,14.8,72,eor
2022-07-17 23:00:00,403,2022071723,3,14.1,78,eor
2022-07-18 00:00:00,403,2022071800,3,14.1,80,eor
2022-07-18 01:00:00,403,2022071801,3,14.5,78,eor
2022-07-18 02:00:00,403,2022071802,3,13.3,83,eor
2022-07-18 03:00:00,403,2022071803,3,12.2,89,eor
2022-07-18 04:00:00,403,2022071804,3,11.7,94,eor
2022-07-18 05:00:00,403,2022071805,3,12.8,92,eor
2022-07-18 06:00:00,403,2022071806,3,16.9,63,eor
2022-07-18 07:00:00,403,2022071807,3,19.9,54,eor
2022-07-18 08:00:00,403,2022071808,3,22.4,41,eor
2022-07-18 09:00:00,403,2022071809,3,23,37,eor
2022-07-18 10:00:00,403,2022071810,3,24.7,35,eor
2022-07-18 11:00:00,403,2022071811,3,25.3,32,eor
2022-07-18 12:00:00,403,2022071812,3,25.8,32,eor
2022-07-18 13:00:00,403,2022071813,3,26.5,31,eor
2022-07-18 14:00:00,403,2022071814,3,27,31,eor
2022-07-18 15:00:00,403,2022071815,3,27.8,30,eor
2022-07-18 16:00:00,403,2022071816,3,27.8,30,eor
2022-07-18 17:00:00,403,2022071817,3,27.4,31,eor
2022-07-18 18:00:00,403,2022071818,3,26.2,35,eor
2022-07-18 19:00:00,403,2022071819,3,23.9,40,eor
2022-07-18 20:00:00,403,2022071820,3,21.4,47,eor
2022-07-18 21:00:00,403,2022071821,3,19,63,eor
2022-07-18 22:00:00,403,2022071822,3,17.6,67,eor
2022-07-18 23:00:00,403,2022071823,3,16.7,70,eor
2022-07-19 00:00:00,403,2022071900,3,15.9,75,eor
2022-07-19 01:00:00,403,2022071901,3,15.4,79,eor
2022-07-19 02:00:00,403,2022071902,3,15,80,eor
2022-07-19 03:00:00,403,2022071903,3,14.4,82,eor
2022-07-19 04:00:00,403,2022071904,3,13.9,84,eor
2022-07-19 05:00:00,403,2022071905,3,15.1,81,eor
2022-07-19 06:00:00,403,2022071906,3,19.9,56,eor
2022-07-19 07:00:00,403,2022071907,3,23.4,40,eor
2022-07-19 08:00:00,403,2022071908,3,26.6,34,eor
2022-07-19 09:00:00,403,2022071909,3,28.8,29,eor
2022-07-19 10:00:00,403,2022071910,3,30.8,27,eor
2022-07-19 11:00:00,403,2022071911,3,31.8,24,eor
2022-07-19 12:00:00,403,2022071912,3,32.8,22,eor
2022-07-19 13:00:00,403,2022071913,3,33.8,21,eor
2022-07-19 14:00:00,403,2022071914,3,34.6,19,eor
2022-07-19 15:00:00,403,2022071915,3,34.3,19,eor
2022-07-19 16:00:00,403,2022071916,3,34.1,19,eor
2022-07-19 17:00:00,403,2022071917,3,33.8,21,eor
2022-07-19 18:00:00,403,2022071918,3,30.9,26,eor
2022-07-19 19:00:00,403,2022071919,3,27.1,36,eor
2022-07-19 20:00:00,403,2022071920,3,24.3,40,eor
2022-07-19 21:00:00,403,2022071921,3,22.9,46,eor
2022-07-19 22:00:00,403,2022071922,3,23.2,45,eor
2022-07-19 23:00:00,403,2022071923,3,22.5,47,eor
2022-07-20 00:00:00,403,2022072000,3,21.5,50,eor
2022-07-20 01:00:00,403,2022072001,3,20.4,55,eor
2022-07-20 02:00:00,403,2022072002,3,19.7,59,eor
2022-07-20 03:00:00,403,2022072003,3,18.7,69,eor
2022-07-20 04:00:00,403,2022072004,3,17.8,77,eor
2022-07-20 05:00:00,403,2022072005,3,18.6,75,eor
2022-07-20 06:00:00,403,2022072006,3,21.5,64,eor
2022-07-20 07:00:00,403,2022072007,3,25.1,51,eor
2022-07-20 08:00:00,403,2022072008,3,29,36,eor
2022-07-20 09:00:00,403,2022072009,3,31.7,33,eor
2022-07-20 10:00:00,403,2022072010,3,34,27,eor
2022-07-20 11:00:00,403,2022072011,3,35,24,eor
2022-07-20 12:00:00,403,2022072012,3,36.3,23,eor
2022-07-20 13:00:00,403,2022072013,3,35.7,21,eor
2022-07-20 14:00:00,403,2022072014,3,36.2,21,eor
2022-07-20 15:00:00,403,2022072015,3,36.9,20,eor
2022-07-20 16:00:00,403,2022072016,3,36,21,eor
2022-07-20 17:00:00,403,2022072017,3,35.9,22,eor
2022-07-20 18:00:00,403,2022072018,3,33.8,24,eor
2022-07-20 19:00:00,403,2022072019,3,29.9,32,eor
2022-07-20 20:00:00,403,2022072020,3,26.4,39,eor
2022-07-20 21:00:00,403,2022072021,3,24.5,43,eor
2022-07-20 22:00:00,403,2022072022,3,23,49,eor
2022-07-20 23:00:00,403,2022072023,3,22.3,61,eor
2022-07-21 00:00:00,403,2022072100,3,21.4,61,eor
2022-07-21 01:00:00,403,2022072101,3,21.1,61,eor
2022-07-21 02:00:00,403,2022072102,3,21.5,62,eor
2022-07-21 03:00:00,403,2022072103,3,22,59,eor
2022-07-21 04:00:00,403,2022072104,3,21.6,60,eor
2022-07-21 05:00:00,403,2022072105,3,23.1,54,eor
2022-07-21 06:00:00,403,2022072106,3,22.7,58,eor
2022-07-21 07:00:00,403,2022072107,3,23.2,57,eor
2022-07-21 08:00:00,403,2022072108,3,25.5,53,eor
2022-07-21 09:00:00,403,2022072109,3,27,49,eor
2022-07-21 10:00:00,403,2022072110,3,28,45,eor
2022-07-21 11:00:00,403,2022072111,3,27.8,45,eor
2022-07-21 12:00:00,403,2022072112,3,27.2,47,eor
2022-07-21 13:00:00,403,2022072113,3,24.6,60,eor
2022-07-21 14:00:00,403,2022072114,3,23,77,eor
2022-07-21 15:00:00,403,2022072115,3,25.5,64,eor
2022-07-21 16:00:00,403,2022072116,3,25.2,62,eor
2022-07-21 17:00:00,403,2022072117,3,25.8,61,eor
2022-07-21 18:00:00,403,2022072118,3,24.6,65,eor
2022-07-21 19:00:00,403,2022072119,3,23.4,70,eor
2022-07-21 20:00:00,403,2022072120,3,20,92,eor
2022-07-21 21:00:00,403,2022072121,3,18.9,96,eor
2022-07-21 22:00:00,403,2022072122,3,18.9,97,eor
2022-07-21 23:00:00,403,2022072123,3,19.1,95,eor
2022-07-22 00:00:00,403,2022072200,3,19.7,85,eor
2022-07-22 01:00:00,403,2022072201,3,19.7,82,eor
2022-07-22 02:00:00,403,2022072202,3,19.1,83,eor
2022-07-22 03:00:00,403,2022072203,3,18.5,86,eor
2022-07-22 04:00:00,403,2022072204,3,18.1,90,eor
2022-07-22 05:00:00,403,2022072205,3,18.6,88,eor
2022-07-22 06:00:00,403,2022072206,3,19.1,84,eor
2022-07-22 07:00:00,403,2022072207,3,19.9,80,eor
2022-07-22 08:00:00,403,2022072208,3,21,73,eor
2022-07-22 09:00:00,403,2022072209,3,21.5,66,eor
2022-07-22 10:00:00,403,2022072210,3,21.3,70,eor
2022-07-22 11:00:00,403,2022072211,3,22.7,61,eor
2022-07-22 12:00:00,403,2022072212,3,23,63,eor
2022-07-22 13:00:00,403,2022072213,3,22.7,61,eor
2022-07-22 14:00:00,403,2022072214,3,22.4,61,eor
2022-07-22 15:00:00,403,2022072215,3,23.2,55,eor
2022-07-22 16:00:00,403,2022072216,3,23.3,54,eor
2022-07-22 17:00:00,403,2022072217,3,22.8,55,eor
2022-07-22 18:00:00,403,2022072218,3,21.7,58,eor
2022-07-22 19:00:00,403,2022072219,3,20.6,61,eor
2022-07-22 20:00:00,403,2022072220,3,19.3,66,eor
2022-07-22 21:00:00,403,2022072221,3,17.9,73,eor
2022-07-22 22:00:00,403,2022072222,3,16.7,84,eor
